claim_id,policy_id,customer_id,vehicle_id,repair_shop_id,incident_date,claim_date,claim_type,claim_amount,description,previous_claim_count,days_since_previous_claim,customer_claim_frequency,customer_avg_claim_amount_prior,repair_shop_claim_count_prior,policy_age_days,claim_amount_vs_vehicle_value,claim_amount_vs_customer_average,investigation_probability_synthetic,investigation_label,repair_shop_investigation_rate_prior,investigation_status,status
CL026054,P002085,C009986,V011935,RS00144,2027-01-01,2027-01-04,ACCIDENT,390000.0,Accident claim reported for V011935.,0,-1.0,0.0,390000.0,180,142,0.21218715995647444,1.0,0.0044126097666606235,0,0.15,NOT_FLAGGED,CLOSED
CL005667,P011060,C003194,V014359,RS00445,2026-12-31,2027-01-04,ACCIDENT,146300.0,Accident claim reported for V014359.,9,31.0,7.0,317166.6666666667,109,124,0.18950777202072538,0.461271676300578,0.10154528241947743,0,0.05504587155963303,NOT_FLAGGED,CLOSED
CL005932,P003645,C006596,V008615,RS00033,2026-12-30,2027-01-04,ACCIDENT,1306500.0,Accident claim reported for V008615.,6,8.0,3.0,513433.3333333333,54,348,0.8274224192526916,2.5446341621761994,0.4770986708538541,1,0.07407407407407407,FLAGGED,UNDER_REVIEW
CL009516,P007183,C004556,V008205,RS00139,2027-01-02,2027-01-04,ACCIDENT,159900.0,Accident claim reported for V008205.,3,42.0,1.0,169700.0,23,282,0.3423982869379015,0.9422510312315852,0.04858090368904567,0,0.08695652173913043,NOT_FLAGGED,CLOSED
CL027349,P008556,C007298,V006233,RS00187,2026-12-31,2027-01-04,ACCIDENT,116500.0,Accident claim reported for V006233.,15,31.0,12.0,334633.3333333333,24,333,0.16225626740947074,0.3481422452435502,0.027867099314136282,0,0.125,NOT_FLAGGED,CLOSED
CL001150,P001257,C002058,V011640,RS00278,2027-01-01,2027-01-04,ACCIDENT,331500.0,Accident claim reported for V011640.,4,518.0,0.0,168300.0,91,268,0.40925925925925927,1.9696969696969697,0.016748593020203054,0,0.0989010989010989,NOT_FLAGGED,CLOSED
CL016689,P008852,C009149,V006366,RS00022,2027-01-03,2027-01-04,NATURAL_DISASTER,232600.0,Natural_Disaster claim reported for V006366.,2,15.0,2.0,110800.0,74,170,0.3461309523809524,2.0992779783393503,0.08983970338417706,0,0.08108108108108109,NOT_FLAGGED,CLOSED
CL023675,P001168,C005917,V006126,RS00188,2026-12-29,2027-01-04,ACCIDENT,184200.0,Accident claim reported for V006126.,10,20.0,6.0,234550.0,42,141,0.32146596858638743,0.7853336175655511,0.05328677909966102,0,0.047619047619047616,NOT_FLAGGED,CLOSED
CL011164,P009708,C004036,V011901,RS00458,2027-01-02,2027-01-04,THEFT,144100.0,Theft claim reported for V011901.,16,13.0,13.0,224900.0,58,332,0.24802065404475043,0.6407292129835482,0.16070673535255522,0,0.10344827586206896,NOT_FLAGGED,CLOSED
CL022289,P009987,C005343,V010356,RS00094,2026-12-28,2027-01-04,THEFT,236200.0,Theft claim reported for V010356.,2,208.0,2.0,305900.0,82,322,0.4742971887550201,0.7721477607061131,0.0047891392270611515,0,0.14634146341463414,NOT_FLAGGED,CLOSED
CL016164,P011052,C001120,V010102,RS00245,2027-01-04,2027-01-04,ACCIDENT,1472000.0,Accident claim reported for V010102.,8,604.0,0.0,155875.0,50,133,0.9154228855721394,9.44346431435445,0.1486629249306186,0,0.22,NOT_FLAGGED,CLOSED
CL006792,P007081,C007956,V005211,RS00493,2026-12-31,2027-01-04,VANDALISM,411300.0,Vandalism claim reported for V005211.,7,22.0,4.0,364314.28571428574,266,248,0.4158746208291203,1.128970276841032,0.19827960668490288,0,0.10902255639097744,NOT_FLAGGED,CLOSED
CL025036,P001134,C005749,V004130,RS00405,2027-01-04,2027-01-04,ACCIDENT,322000.0,Accident claim reported for V004130.,1,165.0,1.0,76900.0,75,169,0.2561654733492442,4.187256176853056,0.01689015767239649,0,0.13333333333333333,NOT_FLAGGED,CLOSED
CL029593,P006764,C007711,V001127,RS00463,2026-12-29,2027-01-04,ACCIDENT,331200.0,Accident claim reported for V001127.,7,752.0,0.0,385700.0,115,167,0.2497737556561086,0.8586984703137153,0.03944322843811434,0,0.10434782608695652,NOT_FLAGGED,CLOSED
CL002673,P000447,C001437,V006978,RS00344,2027-01-04,2027-01-04,ACCIDENT,739100.0,Accident claim reported for V006978.,1,268.0,1.0,370900.0,144,278,0.3447294776119403,1.992720409813966,0.014533528115742293,0,0.11805555555555555,NOT_FLAGGED,CLOSED
CL007413,P004602,C005411,V010072,RS00136,2027-01-02,2027-01-04,ACCIDENT,450000.0,Accident claim reported for V010072.,3,66.0,2.0,154233.33333333334,387,187,0.6,2.9176572293062457,0.34551823952839067,0,0.3281653746770026,NOT_FLAGGED,CLOSED
CL023720,P009702,C009163,V003137,RS00018,2027-01-02,2027-01-05,FIRE,409600.0,Fire claim reported for V003137.,13,66.0,6.0,231607.6923076923,7,224,0.5497986577181208,1.7685077551562656,0.2971203237046726,1,0.14285714285714285,FLAGGED,UNDER_REVIEW
CL014243,P005895,C007482,V005887,RS00463,2026-12-31,2027-01-05,ACCIDENT,39600.0,Accident claim reported for V005887.,8,35.0,1.0,511425.0,116,192,0.10588235294117647,0.0774307083150022,0.040887078572452905,0,0.10344827586206896,NOT_FLAGGED,CLOSED
CL013735,P006094,C007479,V012861,RS00268,2027-01-02,2027-01-05,THEFT,164600.0,Theft claim reported for V012861.,9,13.0,5.0,213266.66666666666,69,229,0.18248337028824835,0.771803688652704,0.16370905735477345,0,0.11594202898550725,NOT_FLAGGED,CLOSED
CL000648,P008591,C005733,V008335,RS00369,2027-01-05,2027-01-05,FIRE,479000.0,Fire claim reported for V008335.,6,89.0,6.0,271883.3333333333,42,328,0.4143598615916955,1.76178507938454,0.06475511299300439,0,0.14285714285714285,NOT_FLAGGED,CLOSED
CL009055,P002616,C008587,V001946,RS00351,2026-12-30,2027-01-05,ACCIDENT,895200.0,Accident claim reported for V001946.,2,4.0,2.0,697750.0,137,206,0.3467079783113865,1.282981010390541,0.015254015255260708,0,0.16058394160583941,NOT_FLAGGED,CLOSED
CL007661,P010186,C007382,V001874,RS00159,2026-12-30,2027-01-05,ACCIDENT,111400.0,Accident claim reported for V001874.,4,13.0,4.0,567725.0,4,222,0.07285807717462393,0.1962217622968867,0.3990617406586659,0,0.0,NOT_FLAGGED,CLOSED
CL002516,P010094,C007340,V009929,RS00494,2027-01-02,2027-01-05,ACCIDENT,480400.0,Accident claim reported for V009929.,10,5.0,7.0,394620.0,119,306,0.3545387453874539,1.217373675941412,0.18261672875673937,0,0.09243697478991597,NOT_FLAGGED,CLOSED
CL012982,P010828,C006297,V007095,RS00469,2026-12-29,2027-01-05,NATURAL_DISASTER,496700.0,Natural_Disaster claim reported for V007095.,2,90.0,2.0,430650.0,90,151,0.33789115646258505,1.1533728085452224,0.021061963589560348,0,0.08888888888888889,NOT_FLAGGED,CLOSED
CL018063,P006859,C003246,V012987,RS00449,2026-12-29,2027-01-05,ACCIDENT,349200.0,Accident claim reported for V012987.,0,-1.0,0.0,349200.0,445,185,0.49814550641940086,1.0,0.18311569370566097,0,0.2898876404494382,NOT_FLAGGED,CLOSED
CL004624,P002641,C003385,V012359,RS00331,2027-01-05,2027-01-05,ACCIDENT,356900.0,Accident claim reported for V012359.,2,57.0,2.0,295150.0,55,131,0.370997920997921,1.2092156530577673,0.015792706380886586,0,0.14545454545454545,NOT_FLAGGED,CLOSED
CL023504,P007298,C003745,V012846,RS00220,2027-01-03,2027-01-05,ACCIDENT,136800.0,Accident claim reported for V012846.,3,0.0,3.0,49500.0,124,130,0.6,2.7636363636363637,0.6659939765885008,0,0.11290322580645161,NOT_FLAGGED,CLOSED
CL008726,P001144,C007949,V013941,RS00445,2027-01-05,2027-01-05,THEFT,282100.0,Theft claim reported for V013941.,12,46.0,6.0,187450.0,110,241,0.2543733092876465,1.5049346492397973,0.12864712788253763,0,0.05454545454545454,NOT_FLAGGED,CLOSED
CL014786,P007298,C003745,V012846,RS00081,2026-12-29,2027-01-05,ACCIDENT,39800.0,Accident claim reported for V012846.,2,34.0,2.0,54350.0,80,130,0.17456140350877192,0.7322907083716651,0.012494449076615902,0,0.1625,NOT_FLAGGED,CLOSED
CL022957,P002934,C007836,V011893,RS00089,2027-01-05,2027-01-05,ACCIDENT,75300.0,Accident claim reported for V011893.,1,102.0,1.0,127600.0,91,305,0.22082111436950147,0.5901253918495298,0.01715703340339213,0,0.12087912087912088,NOT_FLAGGED,CLOSED
CL000377,P002503,C007912,V013817,RS00416,2026-12-29,2027-01-05,ACCIDENT,603600.0,Accident claim reported for V013817.,0,-1.0,0.0,603600.0,54,275,0.43644251626898045,1.0,0.00914865077541388,0,0.07407407407407407,NOT_FLAGGED,CLOSED
CL007826,P002615,C005746,V012632,RS00043,2027-01-03,2027-01-05,ACCIDENT,178000.0,Accident claim reported for V012632.,11,12.0,3.0,122100.0,38,199,0.25611510791366904,1.4578214578214579,0.23336529012488627,0,0.21052631578947367,NOT_FLAGGED,CLOSED
CL007895,P007944,C005673,V006796,RS00112,2027-01-01,2027-01-05,ACCIDENT,134300.0,Accident claim reported for V006796.,9,47.0,9.0,175855.55555555556,115,261,0.368956043956044,0.7636949516648764,0.09784032263194965,0,0.06956521739130435,NOT_FLAGGED,CLOSED
CL000867,P003682,C008910,V007199,RS00493,2026-12-31,2027-01-05,NATURAL_DISASTER,362000.0,Natural_Disaster claim reported for V007199.,4,192.0,4.0,239950.0,267,158,0.4294187425860024,1.5086476349239424,0.06765341758387755,0,0.10861423220973783,NOT_FLAGGED,CLOSED
CL028160,P005822,C004615,V001832,RS00194,2027-01-02,2027-01-06,ACCIDENT,183000.0,Accident claim reported for V001832.,1,160.0,1.0,220900.0,94,260,0.10344827586206896,0.8284291534631055,0.012208775791978604,0,0.14893617021276595,NOT_FLAGGED,CLOSED
CL002332,P004194,C001579,V005203,RS00436,2027-01-06,2027-01-06,ACCIDENT,182200.0,Accident claim reported for V005203.,10,63.0,8.0,114250.0,60,261,0.45664160401002507,1.5947483588621445,0.15695668449600259,0,0.13333333333333333,NOT_FLAGGED,CLOSED
CL005136,P000053,C004443,V002885,RS00088,2027-01-04,2027-01-06,THEFT,89900.0,Theft claim reported for V002885.,16,6.0,16.0,111837.5,20,343,0.26057971014492753,0.8038448642002906,0.3550673679922842,0,0.3,NOT_FLAGGED,CLOSED
CL020506,P000812,C000988,V001088,RS00300,2027-01-04,2027-01-06,ACCIDENT,113100.0,Accident claim reported for V001088.,15,278.0,4.0,605486.6666666666,146,160,0.11447368421052631,0.18679189192164983,0.05843611844662825,0,0.13013698630136986,NOT_FLAGGED,CLOSED
CL008233,P001892,C008564,V009058,RS00345,2027-01-03,2027-01-06,ACCIDENT,145600.0,Accident claim reported for V009058.,17,68.0,13.0,264017.64705882355,148,321,0.25060240963855424,0.5514782879932267,0.11547076318782423,0,0.10135135135135136,NOT_FLAGGED,CLOSED
CL003132,P010905,C001108,V005687,RS00362,2027-01-02,2027-01-06,THEFT,436600.0,Theft claim reported for V005687.,13,56.0,5.0,231246.15384615384,102,124,0.29620081411126187,1.888031401769676,0.09416555321599782,0,0.13725490196078433,NOT_FLAGGED,CLOSED
CL023156,P008596,C001275,V000479,RS00052,2026-12-30,2027-01-06,VANDALISM,125200.0,Vandalism claim reported for V000479.,5,4.0,4.0,221620.0,184,317,0.18912386706948642,0.5649309629094847,0.6814959203126706,0,0.30978260869565216,NOT_FLAGGED,CLOSED
CL005249,P011009,C006692,V011243,RS00103,2027-01-01,2027-01-06,ACCIDENT,92700.0,Accident claim reported for V011243.,8,215.0,5.0,365912.5,16,337,0.13672566371681416,0.253339254603218,0.07362806604996673,0,0.0,NOT_FLAGGED,CLOSED
CL009074,P006328,C002541,V012993,RS00107,2027-01-01,2027-01-06,ACCIDENT,25600.0,Accident claim reported for V012993.,2,412.0,0.0,255700.0,61,274,0.044755244755244755,0.10011732499022291,0.010253874569979799,0,0.16393442622950818,NOT_FLAGGED,CLOSED
CL000168,P002097,C006581,V010620,RS00424,2027-01-02,2027-01-06,VANDALISM,52300.0,Vandalism claim reported for V010620.,3,36.0,3.0,511066.6666666667,160,145,0.17433333333333334,0.10233498565092616,0.22313333096965565,0,0.275,NOT_FLAGGED,CLOSED
CL026037,P000005,C000603,V005971,RS00308,2027-01-04,2027-01-06,THEFT,268200.0,Theft claim reported for V005971.,9,48.0,8.0,236977.77777777778,73,288,0.5157692307692308,1.1317516879219804,0.06919513473136953,0,0.125,NOT_FLAGGED,CLOSED
CL011311,P007763,C003036,V006023,RS00373,2026-12-31,2027-01-06,ACCIDENT,418800.0,Accident claim reported for V006023.,7,161.0,1.0,363914.28571428574,16,184,0.4062075654704171,1.1508204443746564,0.02208165546503112,0,0.0625,NOT_FLAGGED,CLOSED
CL019650,P009744,C004036,V012907,RS00462,2027-01-02,2027-01-06,THEFT,42100.0,Theft claim reported for V012907.,17,2.0,14.0,220147.0588235294,73,345,0.18464912280701753,0.1912358049432198,0.11255731932055035,0,0.136986301369863,NOT_FLAGGED,CLOSED
CL009598,P003405,C002285,V000820,RS00426,2026-12-30,2027-01-06,THEFT,506400.0,Theft claim reported for V000820.,18,31.0,7.0,566988.8888888889,61,262,0.2822742474916388,0.8931391953595015,0.026387111453452787,0,0.06557377049180328,NOT_FLAGGED,CLOSED
CL026910,P007608,C002537,V008019,RS00219,2027-01-03,2027-01-06,ACCIDENT,12600.0,Accident claim reported for V008019.,1,457.0,0.0,512700.0,29,219,0.03351063829787234,0.024575775307197192,0.01081581557657852,0,0.06896551724137931,NOT_FLAGGED,CLOSED
CL025708,P010043,C002406,V013359,RS00029,2027-01-05,2027-01-06,ACCIDENT,461400.0,Accident claim reported for V013359.,7,5.0,7.0,384357.14285714284,64,184,0.28765586034912716,1.2004460137520907,0.22309372805571606,0,0.0625,NOT_FLAGGED,CLOSED
CL024629,P006524,C004078,V003698,RS00500,2027-01-06,2027-01-06,THEFT,231100.0,Theft claim reported for V003698.,11,19.0,10.0,228172.72727272726,31,308,0.21477695167286245,1.012829196382326,0.4071467600579934,0,0.22580645161290322,NOT_FLAGGED,CLOSED
CL020075,P011447,C000655,V004629,RS00174,2027-01-02,2027-01-06,FIRE,65200.0,Fire claim reported for V004629.,14,3.0,12.0,227692.85714285713,33,162,0.13415637860082305,0.2863506603507231,0.1816953860159773,0,0.12121212121212122,NOT_FLAGGED,CLOSED
CL011441,P009043,C005538,V005061,RS00284,2027-01-02,2027-01-06,ACCIDENT,240700.0,Accident claim reported for V005061.,2,41.0,2.0,117900.0,71,353,0.4368421052631579,2.04156064461408,0.012112533977536373,0,0.11267605633802817,NOT_FLAGGED,CLOSED
CL009707,P008929,C004292,V001894,RS00308,2026-12-30,2027-01-06,VANDALISM,290800.0,Vandalism claim reported for V001894.,18,12.0,6.0,439922.22222222225,72,206,0.46677367576243983,0.6610259389285984,0.284700053917994,0,0.1232876712328767,NOT_FLAGGED,CLOSED
CL027543,P006760,C002957,V006459,RS00256,2027-01-01,2027-01-06,NATURAL_DISASTER,268700.0,Natural_Disaster claim reported for V006459.,2,32.0,2.0,784700.0,106,153,0.25469194312796206,0.34242385625079647,0.012628460550565752,0,0.16981132075471697,NOT_FLAGGED,CLOSED
CL003805,P002764,C000529,V011653,RS00131,2027-01-03,2027-01-06,FIRE,73400.0,Fire claim reported for V011653.,0,-1.0,0.0,73400.0,90,272,0.2823076923076923,1.0,0.014286087378519132,0,0.1111111111111111,NOT_FLAGGED,CLOSED
CL004562,P011013,C004371,V006069,RS00156,2026-12-31,2027-01-07,ACCIDENT,161800.0,Accident claim reported for V006069.,22,12.0,14.0,548622.7272727273,18,268,0.23280575539568346,0.2949203377051625,0.09691486602016497,0,0.3888888888888889,NOT_FLAGGED,CLOSED
CL027869,P011693,C009153,V009834,RS00391,2027-01-06,2027-01-07,ACCIDENT,168100.0,Accident claim reported for V009834.,8,22.0,8.0,269712.5,28,221,0.1446643717728055,0.6232562450757752,0.21013148924666314,0,0.10714285714285714,NOT_FLAGGED,CLOSED
CL019182,P007934,C004547,V004565,RS00030,2026-12-31,2027-01-07,ACCIDENT,569200.0,Accident claim reported for V004565.,5,23.0,3.0,202300.0,60,338,0.8395280235988201,2.8136431043005437,0.47284328955859256,1,0.05,INVESTIGATED,UNDER_REVIEW
CL009089,P005064,C000740,V012604,RS00313,2027-01-07,2027-01-07,ACCIDENT,126600.0,Accident claim reported for V012604.,5,54.0,2.0,206120.0,103,148,0.18454810495626822,0.6142053172908986,0.010797427891638213,0,0.1650485436893204,NOT_FLAGGED,CLOSED
CL019648,P011016,C006238,V006643,RS00374,2027-01-03,2027-01-07,THEFT,395200.0,Theft claim reported for V006643.,0,-1.0,0.0,395200.0,128,174,0.7095152603231598,1.0,0.10800573416975574,0,0.1171875,NOT_FLAGGED,CLOSED
CL027133,P006643,C008276,V011946,RS00115,2026-12-31,2027-01-07,ACCIDENT,214400.0,Accident claim reported for V011946.,6,54.0,6.0,131033.33333333333,27,311,0.5166265060240964,1.6362248791656069,0.06859236496655717,0,0.14814814814814814,NOT_FLAGGED,CLOSED
CL008674,P011238,C006825,V000990,RS00072,2027-01-06,2027-01-07,ACCIDENT,32400.0,Accident claim reported for V000990.,1,228.0,1.0,222700.0,84,283,0.09310344827586207,0.14548720251459363,0.0067068265863942335,0,0.09523809523809523,NOT_FLAGGED,CLOSED
CL011542,P011878,C004498,V010936,RS00374,2027-01-01,2027-01-07,ACCIDENT,15700.0,Accident claim reported for V010936.,10,29.0,5.0,151550.0,129,183,0.08263157894736842,0.10359617288023755,0.28472552073560903,0,0.11627906976744186,NOT_FLAGGED,CLOSED
CL012641,P004533,C001904,V014127,RS00028,2027-01-02,2027-01-07,ACCIDENT,106200.0,Accident claim reported for V014127.,4,10.0,4.0,136625.0,198,290,0.2893732970027248,0.7773101555352242,0.48003287149890495,1,0.30303030303030304,FLAGGED,UNDER_REVIEW
CL002695,P000329,C006090,V002526,RS00075,2027-01-07,2027-01-07,NATURAL_DISASTER,212800.0,Natural_Disaster claim reported for V002526.,12,79.0,7.0,153650.0,84,118,0.2670012547051443,1.3849658314350797,0.26876790620727853,1,0.3333333333333333,INVESTIGATED,UNDER_REVIEW
CL022290,P010388,C004676,V004998,RS00420,2027-01-01,2027-01-07,THEFT,77700.0,Theft claim reported for V004998.,1,107.0,1.0,154400.0,129,141,0.052929155313351496,0.5032383419689119,0.009547734516675366,0,0.14728682170542637,NOT_FLAGGED,CLOSED
CL028385,P004775,C005060,V005020,RS00423,2027-01-03,2027-01-07,NATURAL_DISASTER,63100.0,Natural_Disaster claim reported for V005020.,3,29.0,3.0,290866.6666666667,101,355,0.06168132942326491,0.2169378867751547,0.625929497014088,0,0.26732673267326734,NOT_FLAGGED,CLOSED
CL013417,P009258,C004157,V006783,RS00411,2027-01-02,2027-01-07,ACCIDENT,30400.0,Accident claim reported for V006783.,6,251.0,3.0,254800.0,95,119,0.03223753976670202,0.11930926216640503,0.02545256411059701,0,0.07368421052631578,NOT_FLAGGED,CLOSED
CL011556,P010531,C003844,V010522,RS00112,2027-01-03,2027-01-07,ACCIDENT,107900.0,Accident claim reported for V010522.,13,5.0,12.0,184430.76923076922,116,244,0.2562945368171021,0.5850433767100434,0.0655002900420932,0,0.06896551724137931,NOT_FLAGGED,CLOSED
CL006238,P003594,C002224,V002317,RS00125,2027-01-06,2027-01-07,THEFT,436700.0,Theft claim reported for V002317.,15,7.0,9.0,230500.0,225,169,0.5555979643765904,1.8945770065075922,0.8505249953264356,1,0.27111111111111114,INVESTIGATED,UNDER_REVIEW
CL019516,P007600,C002847,V010062,RS00071,2027-01-05,2027-01-07,ACCIDENT,100200.0,Accident claim reported for V010062.,1,23.0,1.0,350500.0,84,122,0.1348586810228802,0.28587731811697575,0.026857021677077743,0,0.09523809523809523,NOT_FLAGGED,CLOSED
CL000332,P009644,C007319,V005571,RS00257,2027-01-04,2027-01-07,ACCIDENT,145500.0,Accident claim reported for V005571.,3,40.0,2.0,127000.0,96,182,0.3423529411764706,1.1456692913385826,0.09096797161366366,0,0.10416666666666667,NOT_FLAGGED,CLOSED
CL016921,P008271,C003192,V009568,RS00300,2027-01-01,2027-01-07,ACCIDENT,181200.0,Accident claim reported for V009568.,5,90.0,4.0,732720.0,147,156,0.17257142857142857,0.24729773992793974,0.1854086650468371,0,0.1292517006802721,NOT_FLAGGED,CLOSED
CL023606,P001833,C002665,V010660,RS00039,2026-12-31,2027-01-07,ACCIDENT,924300.0,Accident claim reported for V010660.,14,592.0,0.0,669557.1428571428,57,275,0.5012472885032538,1.3804646994815337,0.0067937891509374905,0,0.19298245614035087,NOT_FLAGGED,CLOSED
CL005554,P001679,C009305,V004039,RS00176,2027-01-02,2027-01-07,ACCIDENT,169600.0,Accident claim reported for V004039.,6,75.0,5.0,211116.66666666666,275,279,0.2762214983713355,0.803347280334728,0.23848780977017667,0,0.2909090909090909,NOT_FLAGGED,CLOSED
CL005269,P000871,C005026,V003222,RS00252,2027-01-02,2027-01-07,ACCIDENT,211600.0,Accident claim reported for V003222.,3,157.0,3.0,286566.6666666667,95,194,0.22320675105485233,0.7383971152727695,0.019704416789549158,0,0.11578947368421053,NOT_FLAGGED,CLOSED
CL018260,P001444,C009786,V003843,RS00433,2027-01-05,2027-01-07,ACCIDENT,237600.0,Accident claim reported for V003843.,3,90.0,3.0,102900.0,6,123,0.2527659574468085,2.309037900874636,0.04695406855272211,0,0.0,NOT_FLAGGED,CLOSED
CL026166,P006859,C003246,V012987,RS00220,2027-01-01,2027-01-07,THEFT,291700.0,Theft claim reported for V012987.,1,2.0,1.0,349200.0,125,187,0.4161198288159772,0.8353379152348225,0.02933072299873826,0,0.112,NOT_FLAGGED,CLOSED
CL005220,P009763,C008024,V013177,RS00373,2027-01-04,2027-01-07,NATURAL_DISASTER,79000.0,Natural_Disaster claim reported for V013177.,2,55.0,2.0,405600.0,17,142,0.1369150779896014,0.1947731755424063,0.005087784115593444,0,0.058823529411764705,NOT_FLAGGED,CLOSED
CL009458,P002336,C009388,V014189,RS00044,2027-01-06,2027-01-08,ACCIDENT,108100.0,Accident claim reported for V014189.,2,238.0,1.0,170850.0,70,283,0.24793577981651377,0.6327187591454492,0.006851733369448093,0,0.15714285714285714,NOT_FLAGGED,CLOSED
CL024947,P002883,C003409,V012379,RS00183,2027-01-04,2027-01-08,THEFT,103400.0,Theft claim reported for V012379.,1,133.0,1.0,122200.0,29,176,0.29126760563380283,0.8461538461538461,0.003910344026399271,0,0.034482758620689655,NOT_FLAGGED,CLOSED
CL022812,P000467,C005274,V001262,RS00450,2027-01-03,2027-01-08,ACCIDENT,267800.0,Accident claim reported for V001262.,7,86.0,7.0,123900.0,25,295,0.21932841932841932,2.161420500403551,0.06386103422003472,0,0.04,NOT_FLAGGED,CLOSED
CL028044,P006186,C006832,V012138,RS00121,2027-01-07,2027-01-08,FIRE,95400.0,Fire claim reported for V012138.,3,0.0,2.0,183233.33333333334,17,170,0.1608768971332209,0.520647625977806,0.09061954842542648,0,0.058823529411764705,NOT_FLAGGED,CLOSED
CL017986,P007043,C006832,V000822,RS00214,2027-01-05,2027-01-08,ACCIDENT,245800.0,Accident claim reported for V000822.,2,118.0,1.0,151950.0,188,151,0.16235138705416116,1.6176373807173412,0.00801700576891539,0,0.1276595744680851,NOT_FLAGGED,CLOSED
CL004676,P003644,C005871,V005557,RS00057,2027-01-08,2027-01-08,FIRE,223600.0,Fire claim reported for V005557.,13,84.0,5.0,305192.3076923077,159,264,0.134375,0.7326528040327662,0.060914317537547474,0,0.15723270440251572,NOT_FLAGGED,CLOSED
CL014176,P004469,C000097,V004732,RS00347,2027-01-01,2027-01-08,ACCIDENT,145600.0,Accident claim reported for V004732.,7,36.0,3.0,196271.42857142858,35,159,0.20979827089337175,0.7418298274983623,0.03453933010195453,0,0.08571428571428572,NOT_FLAGGED,CLOSED
CL018073,P011759,C006807,V001284,RS00185,2027-01-07,2027-01-08,ACCIDENT,67700.0,Accident claim reported for V001284.,16,8.0,3.0,272737.5,102,233,0.13816326530612244,0.24822402493239837,0.29367212191466935,0,0.0784313725490196,NOT_FLAGGED,CLOSED
CL020376,P005498,C007803,V009374,RS00413,2027-01-06,2027-01-08,NATURAL_DISASTER,916000.0,Natural_Disaster claim reported for V009374.,10,57.0,3.0,220530.0,165,119,0.762063227953411,4.153629891624722,0.21442891891488217,0,0.13333333333333333,NOT_FLAGGED,CLOSED
CL028052,P005905,C005898,V000793,RS00176,2027-01-01,2027-01-08,ACCIDENT,92200.0,Accident claim reported for V000793.,7,13.0,6.0,145700.0,276,157,0.2917721518987342,0.6328071379547014,0.746746024389507,0,0.2898550724637681,NOT_FLAGGED,CLOSED
CL005152,P006624,C004381,V002150,RS00094,2027-01-01,2027-01-08,ACCIDENT,349100.0,Accident claim reported for V002150.,8,14.0,8.0,321100.0,83,241,0.30569176882661997,1.087200249143569,0.27138150889094215,0,0.14457831325301204,NOT_FLAGGED,CLOSED
CL008330,P003594,C002224,V002317,RS00464,2027-01-05,2027-01-08,ACCIDENT,364100.0,Accident claim reported for V002317.,16,1.0,10.0,243387.5,206,170,0.4632315521628499,1.4959683632068204,0.30165340443295435,1,0.1262135922330097,INVESTIGATED,UNDER_REVIEW
CL013911,P008060,C002815,V012857,RS00054,2027-01-01,2027-01-08,ACCIDENT,150100.0,Accident claim reported for V012857.,2,89.0,2.0,396300.0,164,194,0.16174568965517241,0.3787534695937421,0.012168387856701261,0,0.10365853658536585,NOT_FLAGGED,CLOSED
CL029480,P007709,C008794,V013963,RS00164,2027-01-08,2027-01-08,ACCIDENT,148600.0,Accident claim reported for V013963.,7,136.0,2.0,236342.85714285713,704,224,0.1895408163265306,0.628747582205029,0.08215843589202183,0,0.32954545454545453,NOT_FLAGGED,CLOSED
CL000049,P004038,C004640,V000961,RS00403,2027-01-05,2027-01-08,ACCIDENT,270700.0,Accident claim reported for V000961.,7,20.0,3.0,205528.57142857142,112,272,0.22483388704318938,1.317091819003267,0.29262139350441935,1,0.13392857142857142,FLAGGED,UNDER_REVIEW
CL019786,P003026,C007137,V003434,RS00420,2027-01-01,2027-01-08,ACCIDENT,46400.0,Accident claim reported for V003434.,4,781.0,0.0,221025.0,130,241,0.16338028169014085,0.20993100328017192,0.06232225521083752,0,0.14615384615384616,NOT_FLAGGED,CLOSED
CL002883,P006598,C002854,V010547,RS00029,2027-01-05,2027-01-08,ACCIDENT,151300.0,Accident claim reported for V010547.,5,55.0,5.0,101560.0,65,248,0.3384787472035794,1.4897597479322569,0.03417337831228273,0,0.06153846153846154,NOT_FLAGGED,CLOSED
CL021319,P000334,C006332,V000380,RS00431,2027-01-03,2027-01-09,ACCIDENT,195300.0,Accident claim reported for V000380.,7,37.0,7.0,435357.14285714284,161,331,0.11597387173396674,0.44859721082854803,0.09796117609729682,0,0.16149068322981366,NOT_FLAGGED,CLOSED
CL012036,P006529,C004274,V005678,RS00214,2027-01-08,2027-01-09,NATURAL_DISASTER,39600.0,Natural_Disaster claim reported for V005678.,1,302.0,1.0,268100.0,189,359,0.03283582089552239,0.14770607982096232,0.020300751555743565,1,0.12698412698412698,INVESTIGATED,UNDER_REVIEW
CL023671,P007944,C005673,V006796,RS00178,2027-01-07,2027-01-09,ACCIDENT,71100.0,Accident claim reported for V006796.,10,4.0,10.0,171700.0,99,265,0.19532967032967033,0.4140943506115317,0.11278196003019438,0,0.08080808080808081,NOT_FLAGGED,CLOSED
CL008344,P006186,C006832,V012138,RS00091,2027-01-07,2027-01-09,ACCIDENT,122700.0,Accident claim reported for V012138.,4,1.0,3.0,161275.0,102,171,0.2069139966273187,0.7608122771663308,0.40131527273712425,0,0.08823529411764706,NOT_FLAGGED,CLOSED
